,Record Type,VIN,Registration Class,City,State,Zip,County,Model Year,Make,Body Type,Fuel Type,Unladen Weight,Maximum Gross Weight,Passengers,Reg Valid Date,Reg Expiration Date,Color,Scofflaw Indicator,Suspension Indicator,Revocation Indicator
11225548,VEH,JTJAAAAB6PA018625,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,03/08/2024,03/07/2026,BL,N,N,N
11225552,VEH,JTJAAAAB6PA017796,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,03/14/2024,03/13/2026,GY,N,N,N
11225560,VEH,JTJAAAAB6PA011089,PAS,FRESH MEADOWS,NY,11366,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,04/15/2024,04/14/2026,BK,N,N,N
11225564,VEH,JTJAAAAB6PA009200,PAS,FOREST HILLS,NY,11375,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,08/30/2023,06/05/2025,BL,N,N,N
11225578,VEH,JTJAAAAB5RA026377,PAS,NEW YORK,NY,10128,NEW YORK,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,09/19/2024,08/07/2026,GY,N,N,N
11225581,VEH,JTJAAAAB5RA025794,PAS,NEW YORK,NY,10280,NEW YORK,2024.0,LEXUS,SUBN,ELECTRIC,4564.0,,,07/30/2024,07/29/2026,GY,N,N,N
11225594,VEH,JTJAAAAB5PA020737,PAS,HOLLIS,NY,11423,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,04/12/2024,04/11/2026,GY,N,N,N
11225595,VEH,JTJAAAAB5PA020706,PAS,FRESH MEADOWS,NY,11365,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,06/12/2024,06/01/2026,GY,N,N,N
11225599,VEH,JTJAAAAB5PA020222,PAS,BROOKLYN,NY,11224,KINGS,2023.0,LEXUS,SUBN,ELECTRIC,4595.0,,,09/09/2024,09/11/2026,GY,N,N,N
11225607,VEH,JTJAAAAB5PA017739,PAS,FOREST HILLS,NY,11375,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4360.0,,,11/17/2023,06/17/2025,GY,N,N,N
11225610,VEH,JTJAAAAB5PA017255,PAS,STATEN ISLAND,NY,10305,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,12/06/2023,06/14/2025,BK,N,N,N
11225611,VEH,JTJAAAAB5PA016820,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4595.0,,,11/02/2023,11/01/2025,WH,N,N,N
11225616,VEH,JTJAAAAB5PA010919,PAS,BROOKLYN,NY,11213,KINGS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,04/20/2024,04/19/2026,GY,N,N,N
11225619,VEH,JTJAAAAB5PA009169,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,11/01/2024,10/31/2026,WH,N,N,N
11225623,VEH,JTJAAAAB5PA007132,PAS,NEW YORK,NY,10003,NEW YORK,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,09/24/2023,11/23/2025,GY,N,N,N
11225624,VEH,JTJAAAAB5PA007017,PAS,FAR ROCKAWAY,NY,11691,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,10/27/2024,09/27/2026,GY,N,N,N
11225629,VEH,JTJAAAAB4RA026810,PAS,REGO PARK,NY,11374,QUEENS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,07/31/2024,12/21/2024,GY,N,N,N
11225632,VEH,JTJAAAAB4RA026323,PAS,CORONA,NY,11368,QUEENS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,08/27/2024,08/26/2026,GY,N,N,N
11225641,VEH,JTJAAAAB4RA023552,PAS,STATEN ISLAND,NY,10309,RICHMOND,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,05/02/2024,07/31/2025,WH,N,N,N
11225644,VEH,JTJAAAAB4RA022997,PAS,BROOKLYN,NY,11234,KINGS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,03/30/2024,01/08/2026,GY,N,N,N
11225645,VEH,JTJAAAAB4PA022558,PAS,BAYSIDE,NY,11361,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4595.0,,,02/01/2024,03/22/2025,WH,N,N,N
11225646,VEH,JTJAAAAB4PA022446,PAS,NEW YORK,NY,10075,NEW YORK,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,02/13/2024,10/10/2025,BK,N,N,N
11225651,VEH,JTJAAAAB4PA020258,PAS,BROOKLYN,NY,11236,KINGS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,03/30/2024,03/29/2026,GY,N,N,N
11225655,VEH,JTJAAAAB4PA017084,PAS,STATEN ISLAND,NY,10306,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,04/12/2024,04/22/2025,WH,N,N,N
11225658,VEH,JTJAAAAB4PA016498,PAS,BROOKLYN,NY,11234,KINGS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,03/23/2024,03/22/2026,GY,N,N,N
11225662,VEH,JTJAAAAB4PA012323,PAS,S OZONE PARK,NY,11420,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,11/06/2023,11/05/2025,GY,N,N,N
11225664,VEH,JTJAAAAB4PA010961,PAS,FLUSHING,NY,11355,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,11/11/2023,03/26/2025,WH,N,N,N
11225673,VEH,JTJAAAAB4PA000866,PAS,NEW ROCHELLE,NY,10805,BRONX,2023.0,LEXUS,SUBN,ELECTRIC,5820.0,,,09/11/2023,04/02/2025,GY,N,Y,N
11225682,VEH,JTJAAAAB3RA025454,PAS,BELLEROSE,NY,11426,QUEENS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,07/01/2024,02/03/2025,WH,N,N,N
11225693,VEH,JTJAAAAB3RA023395,PAS,OAKLAND GARDEN,NY,11364,QUEENS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,07/30/2024,08/13/2025,GY,N,N,N
11225698,VEH,JTJAAAAB3PA020803,PAS,BROOKLYN,NY,11220,KINGS,2023.0,LEXUS,SUBN,ELECTRIC,4595.0,,,04/22/2024,04/13/2026,BK,N,N,N
11225707,VEH,JTJAAAAB3PA020302,PAS,QUEENS VILLAGE,NY,11427,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4595.0,,,02/26/2024,02/25/2026,GY,N,N,N
11225715,VEH,JTJAAAAB3PA018274,PAS,STATEN ISLAND,NY,10312,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4595.0,,,12/12/2023,12/11/2025,WH,N,N,N
11225718,VEH,JTJAAAAB3PA017593,PAS,STATEN ISLAND,NY,10309,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,04/12/2024,03/25/2025,GY,N,N,N
11225722,VEH,JTJAAAAB3PA016587,PAS,STATEN ISLAND,NY,10312,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,03/21/2024,01/30/2025,GY,N,N,N
11225723,VEH,JTJAAAAB3PA016346,PAS,NEW YORK,NY,10011,NEW YORK,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,12/12/2023,03/04/2025,GY,N,N,N
11225728,VEH,JTJAAAAB3PA013706,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,09/24/2024,11/01/2026,WH,N,N,N
11225729,VEH,JTJAAAAB3PA013446,PAS,FOREST HILLS,NY,11375,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,04/11/2024,07/12/2025,GY,N,N,N
11225731,VEH,JTJAAAAB3PA012202,PAS,BROOKLYN,NY,11223,KINGS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,05/08/2024,05/07/2026,GY,N,N,N
11225736,VEH,JTJAAAAB3PA008344,PAS,STATEN ISLAND,NY,10306,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,04/11/2024,10/21/2025,GY,N,N,N
11225750,VEH,JTJAAAAB2RA026529,PAS,FRESH MEADOWS,NY,11365,QUEENS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,08/26/2024,08/25/2026,GY,N,N,N
11225753,VEH,JTJAAAAB2RA026000,PAS,BRONX,NY,10466,BRONX,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,08/10/2024,08/09/2026,WH,N,N,N
11225759,VEH,JTJAAAAB2RA023730,PAS,BROOKLYN,NY,11223,KINGS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,06/11/2024,06/10/2026,GY,N,N,N
11225760,VEH,JTJAAAAB2RA023629,PAS,STATEN ISLAND,NY,10305,RICHMOND,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,04/25/2024,03/31/2026,BK,N,N,N
11225770,VEH,JTJAAAAB2PA017567,PAS,SAINT ALBANS,NY,11412,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,11/02/2024,10/23/2026,BL,N,N,N
11225771,VEH,JTJAAAAB2PA017553,PAS,FRESH MEADOWS,NY,11365,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4595.0,,,11/17/2024,11/22/2026,WH,N,N,N
11225774,VEH,JTJAAAAB2PA016984,PAS,STATEN ISLAND,NY,10312,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4595.0,,,11/05/2024,12/25/2026,GY,N,N,N
11225776,VEH,JTJAAAAB2PA016371,PAS,BROOKLYN,NY,11235,KINGS,2023.0,LEXUS,SUBN,ELECTRIC,4595.0,,,12/28/2023,12/27/2025,GY,N,N,N
11225798,VEH,JTJAAAAB1RA026408,PAS,FLUSHING,NY,11362,QUEENS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,07/16/2024,07/15/2026,WH,N,N,N
11225810,VEH,JTJAAAAB1RA024173,PAS,BROOKLYN,NY,11209,KINGS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,07/31/2024,08/04/2025,BK,N,N,N
11225811,VEH,JTJAAAAB1RA024089,PAS,CAMBRIA HEIGHT,NY,11411,QUEENS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,05/22/2024,05/21/2026,BL,N,N,N
11225812,VEH,JTJAAAAB1RA024030,PAS,BROOKLYN,NY,11230,KINGS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,05/01/2024,04/30/2026,BK,N,N,N
11225817,VEH,JTJAAAAB1PA020668,PAS,LITTLE NECK,NY,11362,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,04/14/2024,04/13/2026,WH,N,N,N
11225824,VEH,JTJAAAAB1PA017334,PAS,BRONX,NY,10468,BRONX,2023.0,LEXUS,SUBN,ELECTRIC,4595.0,,,01/12/2024,01/11/2026,GY,N,N,N
11225829,VEH,JTJAAAAB1PA012330,PAS,STATEN ISLAND,NY,10306,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,04/12/2024,04/11/2026,BK,N,N,N
11225842,VEH,JTJAAAAB1PA000680,PAS,CORONA,NY,11368,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,03/13/2024,03/06/2026,GY,N,N,N
11225844,VEH,JTJAAAAB0RA027310,PAS,ARVERNE,NY,11692,QUEENS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,10/27/2024,03/15/2025,GY,N,N,N
11225846,VEH,JTJAAAAB0RA027047,PAS,JAMAICA,NY,11434,QUEENS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,09/06/2024,12/16/2025,GY/BK,N,N,N
11225855,VEH,JTJAAAAB0RA025119,PAS,OAKLAND GARDEN,NY,11364,QUEENS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,07/16/2024,07/15/2026,WH,N,N,N
11225857,VEH,JTJAAAAB0RA024763,PAS,BAYSIDE,NY,11361,QUEENS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,06/27/2024,06/26/2026,GY,N,N,N
11225879,VEH,JTJAAAAB0PA015686,PAS,STATEN ISLAND,NY,10304,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,11/16/2023,12/16/2025,GY,N,N,N
11225881,VEH,JTJAAAAB0PA014151,PAS,BROOKLYN,NY,11204,KINGS,2023.0,LEXUS,SUBN,ELECTRIC,4595.0,,,10/17/2023,03/04/2025,BK,N,N,N
11225883,VEH,JTJAAAAB0PA012965,PAS,STATEN ISLAND,NY,10312,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4595.0,,,11/30/2023,11/29/2025,WH,N,N,N
11225890,VEH,JTJAAAAB0PA007748,PAS,BROOKLYN,NY,11235,KINGS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,09/21/2024,09/25/2026,GY,N,N,N
11225901,VEH,JTJAAAABXRA026844,PAS,STATEN ISLAND,NY,10306,RICHMOND,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,08/07/2024,08/06/2026,GY,N,N,N
11225910,VEH,JTJAAAABXRA026228,PAS,BROOKLYN,NY,11230,KINGS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,07/11/2024,07/10/2026,GY,N,N,N
11225923,VEH,JTJAAAABXRA024298,PAS,BROOKLYN,NY,11234,KINGS,2024.0,LEXUS,SUBN,ELECTRIC,4595.0,,,04/19/2024,04/18/2026,GY,N,N,N
11225936,VEH,JTJAAAABXPA017333,PAS,STATEN ISLAND,NY,10308,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4595.0,,,03/06/2024,09/21/2025,WH,N,N,N
11225940,VEH,JTJAAAABXPA015744,PAS,OZONE PARK,NY,11417,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,04/24/2024,04/23/2026,LT BL,N,N,N
11225946,VEH,JTJAAAABXPA007353,PAS,STATEN ISLAND,NY,10309,RICHMOND,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,11/01/2023,10/31/2025,BK,N,N,N
11225950,VEH,JTJAAAABXPA004968,PAS,WOODSIDE,NY,11377,QUEENS,2023.0,LEXUS,SUBN,ELECTRIC,4630.0,,,05/24/2023,05/23/2025,WH,N,N,N
11225952,VEH,JTJAAAABXPA004016,PAS,BROOKLYN,NY,11206,KINGS,2023.0,LEXUS,SUBN,ELECTRIC,4595.0,,,07/04/2024,07/14/2026,BL,N,N,N
11229835,VEH,JTHP9JBH2M2043163,PAS,STATEN ISLAND,NY,10306,RICHMOND,2021.0,LEXUS,SUBN,ELECTRIC,3605.0,,,03/29/2023,03/11/2025,WH,N,Y,N
11230416,VEH,JTHP9JBHXM2041841,PAS,CAMBRIA HEIGHT,NY,11411,QUEENS,2021.0,LEXUS,SUBN,ELECTRIC,3605.0,,,02/27/2023,03/28/2025,GY,N,N,N
11230433,VEH,JTHP9JBHXM2036980,PAS,NEW YORK,NY,10013,NEW YORK,2021.0,LEXUS,SUBN,ELECTRIC,3605.0,,,06/20/2023,06/19/2025,BK,N,N,N
11231489,VEH,JTHKD5BH2D2162489,PAS,ROSEDALE,NY,11422,QUEENS,2013.0,LEXUS,4DSD,ELECTRIC,3196.0,,,10/03/2024,11/17/2026,BK,N,N,N
11372256,VEH,JTDKN3DU9C1574006,PAS,WOODSIDE,NY,11377,QUEENS,2012.0,TOYOT,4DSD,ELECTRIC,2978.0,,,07/13/2024,08/27/2026,BL,N,N,N
11376548,VEH,JTDKN3DU7B5315103,PAS,GLENDALE,NY,11385,QUEENS,2011.0,TOYOT,SEDN,ELECTRIC,3042.0,,,08/09/2023,09/14/2025,BL,N,N,N
11383050,VEH,JTDKN3DU4B0310115,PAS,BROOKLYN,NY,11206,KINGS,2011.0,TOYOT,4DSD,ELECTRIC,2985.0,,,08/16/2023,09/01/2025,RD,N,N,N
11395387,VEH,JTDKN3DP1D3038327,PAS,BROOKLYN,NY,11232,KINGS,2013.0,TOYOT,SEDN,ELECTRIC,3107.0,,,09/01/2024,09/28/2026,WH,N,N,N
11396690,VEH,JTDKDTB37G1121232,PAS,OZONE PARK,NY,11416,QUEENS,2016.0,TOYOT,4DSD,ELECTRIC,2500.0,,,10/11/2024,08/02/2025,WH,N,N,N
11402792,VEH,JTDKB20U793524758,PAS,STATEN ISLAND,NY,10306,RICHMOND,2009.0,TOYOT,4DSD,ELECTRIC,2932.0,,,03/27/2023,04/27/2025,GY,N,N,N
11404318,VEH,JTDKB20U673244178,PAS,NEW YORK,NY,10023,NEW YORK,2007.0,TOYOT,4DSD,ELECTRIC,2834.0,,,06/03/2024,07/11/2026,GY,N,N,N
11405336,VEH,JTDKB20U573218283,PAS,SOUTH OZONE PA,NY,11420,QUEENS,2007.0,TOYOT,4DSD,ELECTRIC,2932.0,,,09/21/2024,10/31/2026,GY,N,N,N
11409003,VEH,JTDKB20U173206910,PAS,STATEN ISLAND,NY,10314,RICHMOND,2007.0,TOYOT,4DSD,ELECTRIC,2834.0,,,08/20/2024,10/15/2026,GY,N,N,N
11636804,VEH,JN1DF0CD9RM734918,PAS,FLUSHING,NY,11355,QUEENS,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,10/09/2024,10/08/2026,GY,N,N,N
11636807,VEH,JN1DF0CD9RM734482,PAS,STATEN ISLAND,NY,10309,RICHMOND,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,07/05/2024,09/05/2025,GY,N,N,N
11636809,VEH,JN1DF0CD9RM732778,PAS,BROOKLYN,NY,11234,KINGS,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,09/19/2024,09/18/2026,GY,N,N,N
11636812,VEH,JN1DF0CD9PM710342,PAS,FOREST HILLS,NY,11375,QUEENS,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,12/28/2023,12/27/2025,WH,N,N,N
11636818,VEH,JN1DF0CD9PM700880,PAS,STATEN ISLAND,NY,10307,RICHMOND,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,03/28/2024,05/25/2026,GY,N,N,N
11636828,VEH,JN1DF0CD7RM735792,PAS,NEW YORK,NY,10028,NEW YORK,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,08/02/2024,08/01/2026,WH,N,N,N
11636830,VEH,JN1DF0CD7RM730186,PAS,NEW YORK,NY,10025,NEW YORK,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,07/30/2024,07/29/2026,TN/BK,N,N,N
11636831,VEH,JN1DF0CD7PM710825,PAS,BROOKLYN,NY,11235,KINGS,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,12/13/2023,12/12/2025,BK,N,N,N
11636835,VEH,JN1DF0CD7PM705608,PAS,STATEN ISLAND,NY,10301,RICHMOND,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,10/02/2023,10/01/2025,TN,N,N,N
11636836,VEH,JN1DF0CD7PM702983,PAS,BAYSIDE,NY,11360,QUEENS,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,10/05/2023,10/04/2025,BK,N,N,N
11636837,VEH,JN1DF0CD6RM735850,PAS,BROOKLYN,NY,11232,KINGS,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,08/27/2024,08/26/2026,GY,N,N,N
11636839,VEH,JN1DF0CD6RM735654,PAS,BROOKLYN,NY,11235,KINGS,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,10/19/2024,10/18/2026,WH,N,N,N
11636848,VEH,JN1DF0CD6PM708404,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,05/20/2024,07/10/2026,BK,N,N,N
11636856,VEH,JN1DF0CD5RM730056,PAS,BROOKLYN,NY,11234,KINGS,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,11/14/2024,11/05/2025,BK,N,N,N
11636863,VEH,JN1DF0CD5PM706370,PAS,CAMBRIA HGTS,NY,11411,QUEENS,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,12/14/2023,03/27/2025,GY,N,N,N
11636870,VEH,JN1DF0CD4RM732588,PAS,STATEN ISLAND,NY,10314,RICHMOND,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,07/10/2024,06/29/2026,WH,N,N,N
11636875,VEH,JN1DF0CD4PM708725,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,10/27/2023,10/26/2025,BK,N,N,N
11636878,VEH,JN1DF0CD4PM704240,PAS,STATEN ISLAND,NY,10312,RICHMOND,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,12/14/2023,03/02/2025,WH,N,N,N
11636884,VEH,JN1DF0CD3RM730007,PAS,BROOKLYN,NY,11230,KINGS,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,10/24/2024,11/30/2025,WH,N,N,N
11636889,VEH,JN1DF0CD3PM708635,PAS,FRESH MEADOWS,NY,11365,QUEENS,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,03/07/2024,03/21/2026,GY,N,N,N
11636890,VEH,JN1DF0CD3PM708411,PAS,STATEN ISLAND,NY,10306,RICHMOND,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,03/18/2024,03/17/2026,BK,N,N,N
11636892,VEH,JN1DF0CD2RM736042,PAS,BROOKLYN,NY,11215,KINGS,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,07/24/2024,02/09/2025,BK,N,N,N
11636893,VEH,JN1DF0CD2RM732606,PAS,STATEN ISLAND,NY,10312,RICHMOND,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,05/25/2024,01/01/2026,BR,N,N,N
11636895,VEH,JN1DF0CD2PM708786,PAS,STATEN ISLAND,NY,10309,RICHMOND,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,02/21/2024,02/20/2026,BK,N,N,N
11636898,VEH,JN1DF0CD2PM708478,PAS,STATEN ISLAND,NY,10302,RICHMOND,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,06/13/2024,07/23/2026,GY,N,N,N
11636899,VEH,JN1DF0CD2PM700946,PAS,STATEN ISLAND,NY,10302,RICHMOND,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,07/26/2023,07/25/2025,GR,N,N,N
11636903,VEH,JN1DF0CD1RM735531,PAS,STATEN ISLAND,NY,10301,RICHMOND,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,09/19/2024,08/25/2026,BL,N,N,N
11636906,VEH,JN1DF0CD1RM732600,PAS,STATEN ISLAND,NY,10305,RICHMOND,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,07/01/2024,06/30/2026,GY,N,N,N
11636907,VEH,JN1DF0CD1RM731916,PAS,EAST ELMHURST,NY,11369,QUEENS,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,07/08/2024,07/07/2026,WH/BK,N,N,N
11636910,VEH,JN1DF0CD1PM710285,PAS,BROOKLYN,NY,11234,KINGS,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,07/15/2024,08/09/2026,BK,N,N,N
11636916,VEH,JN1DF0CD1PM704230,PAS,STATEN ISLAND,NY,10305,RICHMOND,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,10/02/2023,07/16/2025,BL,N,N,N
11636918,VEH,JN1DF0CD1PM700937,PAS,WOODSIDE,NY,11377,QUEENS,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,06/10/2023,06/09/2025,BK,N,N,N
11636923,VEH,JN1DF0CD0PM710374,PAS,JACKSON HTS,NY,11372,QUEENS,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,10/01/2024,10/11/2026,WH/BK,N,N,N
11636927,VEH,JN1DF0CD0PM703893,PAS,BROOKLYN,NY,11235,KINGS,2023.0,NISSA,SUBN,ELECTRIC,5057.0,,,10/08/2024,05/01/2025,BK,N,N,N
11636930,VEH,JN1DF0CDXRM734491,PAS,BROOKLYN,NY,11235,KINGS,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,05/04/2024,09/13/2025,GL,N,N,N
11636933,VEH,JN1DF0CDXRM731896,PAS,STATEN ISLAND,NY,10312,RICHMOND,2024.0,NISSA,SUBN,ELECTRIC,5057.0,,,07/30/2024,07/29/2026,WH,N,N,N
11636940,VEH,JN1DF0BB9RM741707,PAS,LONG IS CITY,NY,11106,QUEENS,2024.0,NISSA,SUBN,ELECTRIC,4899.0,,,10/12/2024,10/18/2026,BL/BK,N,N,N
11636942,VEH,JN1DF0BB9RM738130,PAS,EASTCHESTER,NY,10709,NEW YORK,2024.0,NISSA,SUBN,ELECTRIC,4899.0,,,07/25/2024,07/24/2026,GY,N,N,N
11636946,VEH,JN1DF0BB9RM736734,PAS,REGO PARK,NY,11374,QUEENS,2024.0,NISSA,SUBN,ELECTRIC,4899.0,,,11/10/2024,11/09/2026,WH,N,N,N
11636948,VEH,JN1DF0BB9RM736460,PAS,FOREST HILLS,NY,11375,QUEENS,2024.0,NISSA,SUBN,ELECTRIC,4899.0,,,09/03/2024,12/31/2024,GY,N,N,N
11636949,VEH,JN1DF0BB9RM735843,PAS,STATEN ISLAND,NY,10306,RICHMOND,2024.0,NISSA,SUBN,ELECTRIC,4899.0,,,07/12/2024,01/17/2025,GY,N,N,N
11636952,VEH,JN1DF0BB9RM735602,PAS,SO OZONE PK,NY,11420,QUEENS,2024.0,NISSA,SUBN,ELECTRIC,4899.0,,,07/04/2024,01/31/2025,GY,N,N,N
11636961,VEH,JN1DF0BB9RM732974,PAS,STATEN ISLAND,NY,10308,RICHMOND,2024.0,NISSA,SUBN,ELECTRIC,4899.0,,,07/01/2024,06/12/2026,BK,N,N,N
11636969,VEH,JN1DF0BB9PM709224,PAS,STATEN ISLAND,NY,10305,RICHMOND,2023.0,NISSA,SUBN,ELECTRIC,4899.0,,,04/23/2024,04/21/2026,BK,N,N,N
11636973,VEH,JN1DF0BB9PM708851,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,NISSA,SUBN,ELECTRIC,4899.0,,,04/01/2024,03/31/2026,BK,N,N,N
11636977,VEH,JN1DF0BB9PM708560,PAS,REGO PARK,NY,11374,QUEENS,2023.0,NISSA,SUBN,ELECTRIC,4899.0,,,09/06/2024,09/28/2026,GR,N,N,N
11636979,VEH,JN1DF0BB9PM708302,PAS,ROCKAWAY PARK,NY,11694,QUEENS,2023.0,NISSA,SUBN,ELECTRIC,4899.0,,,12/14/2023,12/13/2025,GY,N,N,N
11636987,VEH,JN1DF0BB9PM703133,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,NISSA,SUBN,ELECTRIC,4899.0,,,08/16/2024,08/23/2026,GY,N,N,N
11636994,VEH,JN1DF0BB8RM742671,PAS,CORONA,NY,11368,QUEENS,2024.0,NISSA,SUBN,ELECTRIC,4899.0,,,09/03/2024,11/12/2025,WH/BK,N,N,N
11636998,VEH,JN1DF0BB8RM738121,PAS,BROOKLYN,NY,11234,KINGS,2024.0,NISSA,SUBN,ELECTRIC,4899.0,,,10/04/2024,06/29/2026,WH,N,N,N
11637001,VEH,JN1DF0BB8RM735722,PAS,STATEN ISLAND,NY,10314,RICHMOND,2024.0,NISSA,SUBN,ELECTRIC,4899.0,,,05/31/2024,05/14/2025,GR,N,N,N
11637002,VEH,JN1DF0BB8RM735476,PAS,STATEN ISLAND,NY,10309,RICHMOND,2024.0,NISSA,SUBN,ELECTRIC,4899.0,,,05/24/2024,06/18/2025,GR,N,N,N
